y, omega, u
76.21, 9300.00, 53.96
70.21, 9300.00, 53.96
72.21, 9300.00, 53.96
76.21, 9300.00, 53.96
73.21, 9300.00, 53.96
73.21, 9300.00, 53.96
74.21, 9300.00, 53.96
78.21, 9300.00, 53.96
74.21, 9300.00, 53.96
78.21, 9300.00, 53.96
73.21, 9300.00, 53.96
76.21, 9300.00, 53.96
75.21, 9300.00, 53.96
76.21, 9300.00, 53.96
68.21, 9300.00, 53.96
72.21, 9300.00, 53.96
76.21, 9300.00, 53.96
70.21, 9300.00, 53.96
74.21, 9300.00, 53.96
70.21, 9200.00, 53.96
71.21, 9200.00, 53.96
68.21, 9200.00, 53.96
65.21, 9200.00, 53.96
64.21, 9200.00, 53.96
69.21, 9200.00, 53.96
71.21, 9200.00, 53.96
67.21, 9200.00, 53.96
65.21, 9200.00, 53.96
64.21, 9200.00, 53.96
67.21, 9200.00, 53.96
61.21, 9200.00, 53.96
62.21, 9200.00, 53.96
67.21, 9200.00, 53.96
64.21, 9200.00, 53.96
61.21, 9200.00, 53.96
64.21, 9200.00, 53.96
66.21, 9200.00, 53.96
64.21, 9200.00, 53.96
66.21, 9200.00, 53.96
61.21, 9200.00, 53.96
62.21, 9200.00, 53.96
61.21, 9200.00, 53.96
63.21, 9200.00, 53.96
63.21, 9200.00, 53.96
58.21, 9200.00, 53.96
56.21, 9200.00, 53.96
62.21, 9200.00, 53.96
60.21, 9200.00, 53.96
57.21, 9200.00, 53.96
57.21, 9200.00, 53.96
59.21, 9200.00, 53.96
55.21, 9200.00, 53.96
54.21, 9200.00, 53.96
58.21, 9200.00, 53.96
52.21, 9200.00, 53.96
52.21, 9200.00, 53.96
59.21, 9200.00, 53.96
54.21, 9200.00, 53.96
53.21, 9200.00, 53.96
52.21, 9200.00, 53.96
54.21, 9200.00, 53.96
51.21, 9200.00, 53.96
57.21, 9200.00, 53.96
51.21, 9200.00, 53.96
51.21, 9200.00, 53.96
52.21, 9200.00, 53.96
51.21, 9200.00, 53.96
49.21, 9200.00, 53.96
57.21, 9200.00, 53.96
54.21, 9200.00, 53.96
56.21, 9200.00, 53.96
58.21, 9200.00, 53.96
53.21, 9200.00, 53.96
52.21, 9300.00, 53.96
48.21, 9300.00, 53.96
56.21, 9300.00, 53.96
61.21, 9300.00, 53.96
53.21, 9300.00, 53.96
49.21, 9300.00, 53.96
55.21, 9200.00, 53.96
48.21, 9200.00, 53.96
47.21, 9200.00, 53.96
54.21, 9200.00, 53.96
46.21, 9200.00, 53.96
52.21, 9200.00, 53.96
57.21, 9300.00, 53.96
51.21, 9300.00, 53.96
48.21, 9300.00, 53.96
49.21, 9300.00, 53.96
50.21, 9300.00, 53.96
53.21, 9300.00, 53.96
48.21, 9300.00, 53.96
52.21, 9300.00, 53.96
50.21, 9300.00, 53.96
53.21, 9300.00, 53.96
54.21, 9300.00, 53.96
49.21, 9300.00, 53.96
49.21, 9300.00, 53.96
48.21, 9300.00, 53.96
51.21, 9300.00, 53.96
52.21, 9300.00, 53.96
49.21, 9300.00, 53.96
49.21, 9300.00, 53.96
49.21, 9300.00, 53.96
52.21, 9300.00, 53.96
49.21, 9300.00, 53.96
47.21, 9300.00, 53.96
50.21, 9300.00, 53.96
49.21, 9300.00, 53.96
48.21, 9400.00, 53.96
48.21, 9400.00, 53.96
48.21, 9400.00, 53.96
54.21, 9400.00, 55.27
56.21, 9400.00, 55.27
47.21, 9400.00, 55.27
51.21, 9300.00, 55.27
49.21, 9300.00, 55.27
50.21, 9300.00, 55.27
49.21, 9300.00, 55.27
46.21, 9300.00, 55.27
49.21, 9300.00, 55.27
44.21, 9300.00, 55.27
48.21, 9300.00, 55.27
47.21, 9300.00, 55.27
49.21, 9300.00, 55.27
46.21, 9300.00, 55.27
44.21, 9300.00, 55.27
45.21, 9300.00, 55.27
49.21, 9300.00, 55.27
47.21, 9300.00, 55.27
45.21, 9300.00, 55.27
40.21, 9300.00, 55.27
47.21, 9300.00, 55.27
42.21, 9300.00, 55.27
48.21, 9300.00, 55.27
41.21, 9300.00, 55.27
43.21, 9300.00, 55.27
49.21, 9300.00, 55.27
42.21, 9300.00, 55.27
46.21, 9300.00, 55.27
48.21, 9300.00, 55.27
41.21, 9300.00, 55.27
47.21, 9300.00, 55.27
42.21, 9300.00, 55.27
46.21, 9300.00, 55.27
46.21, 9300.00, 55.27
50.21, 9300.00, 55.27
52.21, 9300.00, 55.27
48.21, 9300.00, 55.27
50.21, 9300.00, 55.27
43.21, 9300.00, 55.27
47.21, 9400.00, 55.27
47.21, 9400.00, 55.27
43.21, 9400.00, 55.27
46.21, 9400.00, 55.27
44.21, 9400.00, 55.27
46.21, 9400.00, 55.27
45.21, 9500.00, 55.27
51.21, 9500.00, 55.27
49.21, 9500.00, 55.27
47.21, 9500.00, 55.27
46.21, 9500.00, 55.27
42.21, 9500.00, 55.27
44.21, 9400.00, 55.27
43.21, 9400.00, 55.27
45.21, 9400.00, 55.27
46.21, 9400.00, 55.27
53.21, 9400.00, 55.27
49.21, 9400.00, 55.27
47.21, 9500.00, 55.27
45.21, 9500.00, 55.27
42.21, 9500.00, 55.27
49.21, 9500.00, 55.27
49.21, 9500.00, 55.27
48.21, 9500.00, 55.27
49.21, 9500.00, 55.27
50.21, 9500.00, 55.27
47.21, 9500.00, 55.27
47.21, 9500.00, 55.27
49.21, 9500.00, 55.27
51.21, 9500.00, 55.27
46.21, 9500.00, 55.27
53.21, 9500.00, 55.27
48.21, 9500.00, 55.27
46.21, 9500.00, 55.27
52.21, 9500.00, 55.27
45.21, 9500.00, 55.27
49.21, 9500.00, 55.27
51.21, 9500.00, 55.27
54.21, 9500.00, 55.27
52.21, 9500.00, 55.27
52.21, 9500.00, 55.27
44.21, 9500.00, 55.27
52.21, 9500.00, 55.27
57.21, 9500.00, 55.27
50.21, 9500.00, 55.27
53.21, 9500.00, 55.27
52.21, 9500.00, 55.27
48.21, 9500.00, 55.27
49.21, 9600.00, 55.27
55.21, 9600.00, 55.27
54.21, 9600.00, 55.27
53.21, 9600.00, 55.27
52.21, 9600.00, 55.27
55.21, 9600.00, 55.27
58.21, 9500.00, 55.27
53.21, 9500.00, 55.27
56.21, 9500.00, 55.27
58.21, 9500.00, 55.27
55.21, 9500.00, 55.27
60.21, 9500.00, 55.27
56.21, 9500.00, 55.27
57.21, 9500.00, 55.27
55.21, 9500.00, 55.27
57.21, 9500.00, 55.27
56.21, 9500.00, 55.27
59.21, 9500.00, 55.27
60.21, 9600.00, 55.27
59.21, 9600.00, 55.27
59.21, 9600.00, 55.27
55.21, 9600.00, 55.27
57.21, 9600.00, 55.27
55.21, 9600.00, 55.27
53.21, 9500.00, 55.27
59.21, 9500.00, 55.27
57.21, 9500.00, 55.27
61.21, 9500.00, 55.27
61.21, 9500.00, 55.27
57.21, 9500.00, 55.27
58.21, 9600.00, 55.27
55.21, 9600.00, 55.27
61.21, 9600.00, 55.27
62.21, 9600.00, 55.27
60.21, 9600.00, 55.27
57.21, 9600.00, 55.27
55.21, 9500.00, 55.27
61.21, 9500.00, 55.27
63.21, 9500.00, 55.27
63.21, 9500.00, 55.27
55.21, 9500.00, 55.27
62.21, 9500.00, 55.27
63.21, 9500.00, 55.27
60.21, 9500.00, 55.27
57.21, 9500.00, 55.27
69.21, 9500.00, 55.27
60.21, 9500.00, 55.27
59.21, 9500.00, 55.27
58.21, 9500.00, 55.27
58.21, 9500.00, 55.27
62.21, 9500.00, 55.27
63.21, 9500.00, 55.27
62.21, 9500.00, 55.27
61.21, 9500.00, 55.27
62.21, 9500.00, 55.27
63.21, 9500.00, 55.27
64.21, 9500.00, 55.27
59.21, 9500.00, 55.27
58.21, 9500.00, 55.27
61.21, 9500.00, 55.27
58.21, 9500.00, 55.27
64.21, 9500.00, 55.27
67.21, 9500.00, 55.27
62.21, 9500.00, 55.10
65.21, 9500.00, 55.10
61.21, 9500.00, 55.10
68.21, 9500.00, 55.10
66.21, 9500.00, 55.10
64.21, 9500.00, 55.10
71.21, 9500.00, 55.10
66.21, 9500.00, 55.10
70.21, 9500.00, 55.10
67.21, 9500.00, 55.10
65.21, 9500.00, 55.10
64.21, 9500.00, 55.10
65.21, 9500.00, 55.10
64.21, 9500.00, 55.10
66.21, 9500.00, 55.10
69.21, 9600.00, 55.10
67.21, 9600.00, 55.10
72.21, 9600.00, 55.10
66.21, 9600.00, 55.10
64.21, 9600.00, 55.10
67.21, 9600.00, 55.10
70.21, 9500.00, 55.10
71.21, 9500.00, 55.10
73.21, 9500.00, 55.10
65.21, 9500.00, 55.10
70.21, 9500.00, 55.10
68.21, 9500.00, 55.10
71.21, 9500.00, 55.10
75.21, 9500.00, 55.10
73.21, 9500.00, 55.10
71.21, 9500.00, 55.10
72.21, 9500.00, 55.10
70.21, 9500.00, 55.10
72.21, 9500.00, 55.10
76.21, 9500.00, 55.10
72.21, 9500.00, 55.10
72.21, 9500.00, 55.10
74.21, 9500.00, 55.10
68.21, 9500.00, 55.10
75.21, 9500.00, 55.10
71.21, 9500.00, 55.10
68.21, 9500.00, 55.10
75.21, 9500.00, 55.10
69.21, 9500.00, 55.10
76.21, 9500.00, 55.10
76.21, 9500.00, 55.10
68.21, 9500.00, 55.10
71.21, 9500.00, 55.10
77.21, 9500.00, 55.10
74.21, 9500.00, 55.10
75.21, 9500.00, 55.10
74.21, 9400.00, 55.10
74.21, 9400.00, 55.10
75.21, 9400.00, 55.10
71.21, 9400.00, 55.10
75.21, 9400.00, 55.10
71.21, 9400.00, 55.10
75.21, 9500.00, 55.10
74.21, 9500.00, 55.10
77.21, 9500.00, 55.10
74.21, 9500.00, 55.10
78.21, 9500.00, 55.10
72.21, 9500.00, 55.10
74.21, 9500.00, 55.10
73.21, 9500.00, 55.10
73.21, 9500.00, 55.10
75.21, 9500.00, 55.10
73.21, 9500.00, 55.10
75.21, 9500.00, 55.10
74.21, 9400.00, 55.10
69.21, 9400.00, 55.10
76.21, 9400.00, 55.10
78.21, 9400.00, 55.10
78.21, 9400.00, 55.10
75.21, 9400.00, 55.10
79.21, 9500.00, 55.10
71.21, 9500.00, 55.10
80.21, 9500.00, 55.10
77.21, 9500.00, 55.10
76.21, 9500.00, 55.10
76.21, 9500.00, 55.10
78.21, 9400.00, 55.10
77.21, 9400.00, 55.10
75.21, 9400.00, 55.10
74.21, 9400.00, 55.10
79.21, 9400.00, 55.10
77.21, 9400.00, 55.10
81.21, 9500.00, 55.10
76.21, 9500.00, 55.10
75.21, 9500.00, 55.10
84.21, 9500.00, 55.10
74.21, 9500.00, 55.10
78.21, 9500.00, 55.10
79.21, 9500.00, 55.10
76.21, 9500.00, 55.10
79.21, 9500.00, 55.10
78.21, 9500.00, 55.10
79.21, 9500.00, 55.10
78.21, 9500.00, 55.10
78.21, 9400.00, 55.10
78.21, 9400.00, 55.10
81.21, 9400.00, 55.10
80.21, 9400.00, 55.10
81.21, 9400.00, 55.10
74.21, 9400.00, 55.10
79.21, 9500.00, 55.10
80.21, 9500.00, 55.10
81.21, 9500.00, 55.10
82.21, 9500.00, 55.10
76.21, 9500.00, 55.10
79.21, 9500.00, 55.10
76.21, 9500.00, 55.10
79.21, 9500.00, 55.10
77.21, 9500.00, 55.10
80.21, 9500.00, 55.10
80.21, 9500.00, 55.10
76.21, 9500.00, 55.10
80.21, 9500.00, 55.10
79.21, 9500.00, 55.10
80.21, 9500.00, 55.10
80.21, 9500.00, 55.10
78.21, 9500.00, 55.10
83.21, 9500.00, 55.10
79.21, 9500.00, 55.10
74.21, 9500.00, 55.10
85.21, 9500.00, 55.10
80.21, 9500.00, 55.10
79.21, 9500.00, 55.10
80.21, 9500.00, 55.10
81.21, 9500.00, 55.10
80.21, 9500.00, 55.10
85.21, 9500.00, 55.10
81.21, 9500.00, 55.10
80.21, 9500.00, 55.10
80.21, 9500.00, 55.10
83.21, 9500.00, 55.10
78.21, 9500.00, 55.10
80.21, 9500.00, 55.10
81.21, 9500.00, 55.10
80.21, 9500.00, 55.10
81.21, 9500.00, 55.10
78.21, 9400.00, 55.10
84.21, 9400.00, 55.10
80.21, 9400.00, 55.10
80.21, 9400.00, 55.10
82.21, 9400.00, 55.10
82.21, 9400.00, 55.10
76.21, 9500.00, 55.10
78.21, 9500.00, 55.10
89.21, 9500.00, 55.10
89.21, 9500.00, 55.10
80.21, 9500.00, 55.10
84.21, 9500.00, 55.10
83.21, 9600.00, 55.10
81.21, 9600.00, 55.10
83.21, 9600.00, 55.10
84.21, 9600.00, 55.10
82.21, 9600.00, 55.10
83.21, 9600.00, 55.10
90.21, 9500.00, 55.10
85.21, 9500.00, 55.10
91.21, 9500.00, 55.10
84.21, 9500.00, 55.10
85.21, 9500.00, 55.10
88.21, 9500.00, 55.10
87.21, 9500.00, 55.10
85.21, 9500.00, 55.10
91.21, 9500.00, 55.10
91.21, 9500.00, 55.10
89.21, 9500.00, 55.10
87.21, 9500.00, 55.10
84.21, 9500.00, 55.10
84.21, 9500.00, 55.10
90.21, 9500.00, 55.10
85.21, 9500.00, 55.10
88.21, 9500.00, 55.10
84.21, 9500.00, 55.10
88.21, 9500.00, 55.10
85.21, 9500.00, 55.10
92.21, 9500.00, 55.10
88.21, 9500.00, 55.10
86.21, 9500.00, 55.10
88.21, 9500.00, 55.10
88.21, 9500.00, 55.10
87.21, 9500.00, 55.10
90.21, 9500.00, 55.10
83.21, 9500.00, 55.10
85.21, 9500.00, 55.10
92.21, 9500.00, 55.10
87.21, 9500.00, 55.10
84.21, 9500.00, 55.10
88.21, 9500.00, 55.10
88.21, 9500.00, 55.10
88.21, 9500.00, 55.10
85.21, 9500.00, 55.10
91.21, 9500.00, 55.10
85.21, 9500.00, 55.10
91.21, 9500.00, 55.10
89.21, 9500.00, 55.10
85.21, 9500.00, 55.10
88.21, 9500.00, 55.13
89.21, 9500.00, 55.13
91.21, 9500.00, 55.13
90.21, 9500.00, 55.13
92.21, 9500.00, 55.13
94.21, 9500.00, 55.13
88.21, 9500.00, 55.13
93.21, 9500.00, 55.13
88.21, 9500.00, 55.13
93.21, 9500.00, 55.13
94.21, 9500.00, 55.13
93.21, 9500.00, 55.13
93.21, 9500.00, 55.13
98.21, 9500.00, 55.13
93.21, 9500.00, 55.13
98.21, 9500.00, 55.13
92.21, 9500.00, 55.13
93.21, 9500.00, 55.13
94.21, 9500.00, 55.13
96.21, 9600.00, 55.13
96.21, 9600.00, 55.13
92.21, 9600.00, 55.13
96.21, 9600.00, 55.13
100.21, 9600.00, 55.13
100.21, 9600.00, 55.13
100.21, 9500.00, 55.13
101.21, 9500.00, 55.13
101.21, 9500.00, 55.13
104.21, 9500.00, 55.13
98.21, 9500.00, 55.13
98.21, 9500.00, 55.13
102.21, 9500.00, 55.13
103.21, 9500.00, 55.13
102.21, 9500.00, 55.13
102.21, 9500.00, 55.13
101.21, 9500.00, 55.13
101.21, 9500.00, 55.13
103.21, 9600.00, 55.13
102.21, 9600.00, 55.13
107.21, 9600.00, 55.13
101.21, 9600.00, 55.13
106.21, 9600.00, 55.13
105.21, 9600.00, 55.13
103.21, 9500.00, 55.13
107.21, 9500.00, 55.13
102.21, 9500.00, 55.13
107.21, 9500.00, 55.13
98.21, 9500.00, 55.13
102.21, 9500.00, 55.13
105.21, 9500.00, 55.13
100.21, 9500.00, 54.31
103.21, 9500.00, 54.31
101.21, 9500.00, 54.31
102.21, 9500.00, 54.31
108.21, 9500.00, 54.31
103.21, 9500.00, 54.31
105.21, 9500.00, 54.31
105.21, 9500.00, 54.31
105.21, 9500.00, 54.31
111.21, 9500.00, 54.31
103.21, 9500.00, 54.31
107.21, 9500.00, 54.31
107.21, 9500.00, 54.31
102.21, 9500.00, 54.31
106.21, 9500.00, 54.31
104.21, 9500.00, 54.31
105.21, 9500.00, 54.31
104.21, 9500.00, 54.31
103.21, 9500.00, 54.31
107.21, 9500.00, 54.31
104.21, 9500.00, 54.31
105.21, 9500.00, 54.31
103.21, 9500.00, 54.31
106.21, 9500.00, 54.31
105.21, 9500.00, 54.31
102.21, 9500.00, 54.31
109.21, 9500.00, 54.31
106.21, 9500.00, 54.31
105.21, 9500.00, 54.31
105.21, 9400.00, 54.31
110.21, 9400.00, 54.31
106.21, 9400.00, 54.31
108.21, 9400.00, 54.31
109.21, 9400.00, 54.31
110.21, 9400.00, 54.31
105.21, 9500.00, 54.31
105.21, 9500.00, 54.31
108.21, 9500.00, 54.31
106.21, 9500.00, 54.31
108.21, 9500.00, 54.31
107.21, 9500.00, 54.31
106.21, 9500.00, 54.31
108.21, 9500.00, 54.31
104.21, 9500.00, 54.31
106.21, 9500.00, 54.31
104.21, 9500.00, 54.31
102.21, 9500.00, 54.31
105.21, 9400.00, 54.31
107.21, 9400.00, 54.31
108.21, 9400.00, 54.31
108.21, 9400.00, 54.91
108.21, 9400.00, 54.91
103.21, 9400.00, 54.91
106.21, 9400.00, 54.91
107.21, 9400.00, 54.91
103.21, 9400.00, 54.91
110.21, 9400.00, 54.91
105.21, 9400.00, 54.91
107.21, 9400.00, 54.91
104.21, 9400.00, 54.91
103.21, 9400.00, 54.91
104.21, 9400.00, 54.91
104.21, 9400.00, 54.91
104.21, 9400.00, 54.91
111.21, 9400.00, 54.91
103.21, 9400.00, 54.91
101.21, 9400.00, 54.91
108.21, 9400.00, 54.91
105.21, 9400.00, 54.91
102.21, 9400.00, 54.91
107.21, 9400.00, 54.91
103.21, 9500.00, 54.91
108.21, 9500.00, 54.91
106.21, 9500.00, 54.91
109.21, 9500.00, 54.91
108.21, 9500.00, 54.91
104.21, 9500.00, 54.91
106.21, 9400.00, 54.91
99.21, 9400.00, 54.91
101.21, 9400.00, 54.91
104.21, 9400.00, 54.91
107.21, 9400.00, 54.91
106.21, 9400.00, 54.91
107.21, 9400.00, 54.91
106.21, 9400.00, 54.91
105.21, 9400.00, 54.91
100.21, 9400.00, 54.91
106.21, 9400.00, 54.91
102.21, 9400.00, 54.91
105.21, 9400.00, 54.91
108.21, 9400.00, 54.91
108.21, 9400.00, 54.91
104.21, 9400.00, 54.91
111.21, 9400.00, 54.91
114.21, 9400.00, 54.91
107.21, 9500.00, 54.91
109.21, 9500.00, 54.91
107.21, 9500.00, 54.91
105.21, 9500.00, 54.91
113.21, 9500.00, 54.91
103.21, 9500.00, 54.91
104.21, 9400.00, 54.91
110.21, 9400.00, 54.91
108.21, 9400.00, 54.91
111.21, 9400.00, 54.91
114.21, 9400.00, 54.91
107.21, 9400.00, 54.91
107.21, 9500.00, 54.91
108.21, 9500.00, 54.91
111.21, 9500.00, 54.91
104.21, 9500.00, 54.91
110.21, 9500.00, 54.91
107.21, 9500.00, 54.91
106.21, 9500.00, 54.91
111.21, 9500.00, 54.91
108.21, 9500.00, 54.91
107.21, 9500.00, 54.91
107.21, 9500.00, 54.91
106.21, 9500.00, 54.91
108.21, 9400.00, 54.91
112.21, 9400.00, 54.91
105.21, 9400.00, 54.91
109.21, 9400.00, 54.91
104.21, 9400.00, 54.91
104.21, 9400.00, 54.91
102.21, 9500.00, 54.91
109.21, 9500.00, 54.91
103.21, 9500.00, 54.91
108.21, 9500.00, 54.91
111.21, 9500.00, 54.91
105.21, 9500.00, 54.91
104.21, 9500.00, 54.91
112.21, 9500.00, 54.91
109.21, 9500.00, 54.91
107.21, 9500.00, 54.91
102.21, 9500.00, 54.91
112.21, 9500.00, 54.91
107.21, 9500.00, 54.91
109.21, 9500.00, 54.91
105.21, 9500.00, 54.91
113.21, 9500.00, 54.91
111.21, 9500.00, 54.91
106.21, 9500.00, 54.91
105.21, 9500.00, 54.91
113.21, 9500.00, 54.91
115.21, 9500.00, 54.91
112.21, 9500.00, 54.91
111.21, 9500.00, 54.91
116.21, 9500.00, 54.91
112.21, 9500.00, 54.91
111.21, 9500.00, 54.91
115.21, 9500.00, 54.91
112.21, 9500.00, 54.91
115.21, 9500.00, 54.91
118.21, 9500.00, 54.91
119.21, 9600.00, 54.91
121.21, 9600.00, 54.91
123.21, 9600.00, 54.91
120.21, 9600.00, 54.91
121.21, 9600.00, 54.91
124.21, 9600.00, 54.91
119.21, 9500.00, 54.91
121.21, 9500.00, 54.91
124.21, 9500.00, 54.91
121.21, 9500.00, 54.91
124.21, 9500.00, 54.91
126.21, 9500.00, 54.91
124.21, 9500.00, 54.91
121.21, 9500.00, 54.91
122.21, 9500.00, 54.91
125.21, 9500.00, 54.91
127.21, 9500.00, 54.91
130.21, 9500.00, 54.91
125.21, 9600.00, 54.91
126.21, 9600.00, 54.91
133.21, 9600.00, 54.91
131.21, 9600.00, 54.91
125.21, 9600.00, 54.91
126.21, 9600.00, 54.91
129.21, 9500.00, 54.91
134.21, 9500.00, 54.91
132.21, 9500.00, 54.91
136.21, 9500.00, 54.91
132.21, 9500.00, 54.91
130.21, 9500.00, 54.91
136.21, 9500.00, 54.91
133.21, 9500.00, 54.91
136.21, 9500.00, 54.91
134.21, 9500.00, 54.91
141.21, 9500.00, 54.91
138.21, 9500.00, 54.91
139.21, 9600.00, 54.91
140.21, 9600.00, 54.91
139.21, 9600.00, 54.91
140.21, 9600.00, 54.91
135.21, 9600.00, 54.91
143.21, 9600.00, 54.91
142.21, 9500.00, 54.91
141.21, 9500.00, 54.91
142.21, 9500.00, 54.91
142.21, 9500.00, 54.91
146.21, 9500.00, 54.91
142.21, 9500.00, 54.91
146.21, 9500.00, 54.91
149.21, 9500.00, 54.91
145.21, 9500.00, 54.91
140.21, 9500.00, 54.91
144.21, 9500.00, 54.91
147.21, 9500.00, 54.91
151.21, 9500.00, 54.91
155.21, 9500.00, 54.91
143.21, 9500.00, 54.91
148.21, 9500.00, 54.91
147.21, 9500.00, 54.91
151.21, 9500.00, 54.91
147.21, 9500.00, 54.91
153.21, 9500.00, 54.91
146.21, 9500.00, 54.91
146.21, 9500.00, 54.91
154.21, 9500.00, 54.91
148.21, 9500.00, 54.91
151.21, 9500.00, 54.91
147.21, 9500.00, 54.91
149.21, 9500.00, 54.91
151.21, 9500.00, 54.91
150.21, 9500.00, 54.91
148.21, 9500.00, 54.91
154.21, 9500.00, 54.91
150.21, 9500.00, 54.91
156.21, 9500.00, 54.91
148.21, 9500.00, 54.91
151.21, 9500.00, 54.91
145.21, 9500.00, 54.91
148.21, 9400.00, 54.91
148.21, 9400.00, 54.91
153.21, 9400.00, 54.91
152.21, 9400.00, 54.91
155.21, 9400.00, 54.91
155.21, 9400.00, 54.91
151.21, 9500.00, 54.91
149.21, 9500.00, 54.91
153.21, 9500.00, 54.91
151.21, 9500.00, 54.91
153.21, 9500.00, 54.91
156.21, 9500.00, 54.91
151.21, 9500.00, 54.91
154.21, 9500.00, 54.91
155.21, 9500.00, 54.91
154.21, 9500.00, 54.91
154.21, 9500.00, 54.91
153.21, 9500.00, 54.91
153.21, 9500.00, 54.91
157.21, 9500.00, 54.91
163.21, 9500.00, 54.91
153.21, 9500.00, 54.91
159.21, 9500.00, 54.91
154.21, 9500.00, 54.91
155.21, 9500.00, 54.91
156.21, 9500.00, 54.91
156.21, 9500.00, 54.91
157.21, 9500.00, 54.91
162.21, 9500.00, 54.91
160.21, 9500.00, 54.91
159.21, 9400.00, 54.91
158.21, 9400.00, 54.91
161.21, 9400.00, 54.91
164.21, 9400.00, 54.91
161.21, 9400.00, 54.91
158.21, 9400.00, 54.91
161.21, 9500.00, 54.91
160.21, 9500.00, 54.91
165.21, 9500.00, 54.91
163.21, 9500.00, 54.91
169.21, 9500.00, 54.91
160.21, 9500.00, 54.91
166.21, 9600.00, 54.91
163.21, 9600.00, 54.91
166.21, 9600.00, 54.91
169.21, 9600.00, 54.91
165.21, 9600.00, 54.91
164.21, 9600.00, 54.91
168.21, 9500.00, 54.91
166.21, 9500.00, 54.91
168.21, 9500.00, 54.91
173.21, 9500.00, 54.91
164.21, 9500.00, 54.91
169.21, 9500.00, 54.91
167.21, 9500.00, 54.91
166.21, 9500.00, 54.91
163.21, 9500.00, 54.91
169.21, 9500.00, 54.91
166.21, 9500.00, 54.91
170.21, 9500.00, 54.91
169.21, 9600.00, 54.91
168.21, 9600.00, 54.91
167.21, 9600.00, 54.91
167.21, 9600.00, 54.91
169.21, 9600.00, 54.91
169.21, 9600.00, 54.91
166.21, 9500.00, 54.91
174.21, 9500.00, 54.40
175.21, 9500.00, 54.40
167.21, 9500.00, 54.40
171.21, 9500.00, 54.40
172.21, 9500.00, 54.40
170.21, 9600.00, 54.40
176.21, 9600.00, 54.40
180.21, 9600.00, 54.40
181.21, 9600.00, 54.40
182.21, 9600.00, 54.40
182.21, 9600.00, 54.40
182.21, 9500.00, 54.40
189.21, 9500.00, 54.40
193.21, 9500.00, 54.40
189.21, 9500.00, 54.40
190.21, 9500.00, 54.40
192.21, 9500.00, 54.40
188.21, 9600.00, 54.40
196.21, 9600.00, 54.40
202.21, 9600.00, 54.40
199.21, 9600.00, 54.40
202.21, 9600.00, 54.40
200.21, 9600.00, 54.40
205.21, 9500.00, 54.40
207.21, 9500.00, 54.40
204.21, 9500.00, 54.40
206.21, 9500.00, 54.40
216.21, 9500.00, 54.40
210.21, 9500.00, 54.40
203.21, 9500.00, 54.40
204.21, 9500.00, 54.40
212.21, 9500.00, 54.40
215.21, 9500.00, 54.40
207.21, 9500.00, 54.40
216.21, 9500.00, 54.40
210.21, 9500.00, 54.40
210.21, 9500.00, 54.40
210.21, 9500.00, 54.40
209.21, 9500.00, 54.40
213.21, 9500.00, 54.40
212.21, 9500.00, 54.40
209.21, 9500.00, 54.40
214.21, 9500.00, 54.40
206.21, 9500.00, 54.40
211.21, 9500.00, 54.40
216.21, 9500.00, 54.40
209.21, 9500.00, 54.40
217.21, 9400.00, 54.40
212.21, 9400.00, 54.40
215.21, 9400.00, 54.40
204.21, 9400.00, 54.40
209.21, 9400.00, 54.40
210.21, 9400.00, 54.40
210.21, 9500.00, 54.40
214.21, 9500.00, 54.40
210.21, 9500.00, 54.40
211.21, 9500.00, 54.40
212.21, 9500.00, 54.40
210.21, 9500.00, 54.40
211.21, 9400.00, 54.40
218.21, 9400.00, 54.40
221.21, 9400.00, 54.40
208.21, 9400.00, 54.40
212.21, 9400.00, 54.40
213.21, 9400.00, 54.40
215.21, 9500.00, 54.40
215.21, 9500.00, 54.40
218.21, 9500.00, 54.40
217.21, 9500.00, 54.40
217.21, 9500.00, 54.40
211.21, 9500.00, 54.40
214.21, 9400.00, 54.40
214.21, 9400.00, 54.40
215.21, 9400.00, 54.40
218.21, 9400.00, 54.40
221.21, 9400.00, 54.40
217.21, 9400.00, 54.40
216.21, 9400.00, 54.40
217.21, 9400.00, 54.40
212.21, 9400.00, 54.40
215.21, 9400.00, 54.40
215.21, 9400.00, 54.40
215.21, 9400.00, 54.40
217.21, 9400.00, 54.40
215.21, 9400.00, 54.40
208.21, 9400.00, 54.40
218.21, 9400.00, 54.40
220.21, 9400.00, 54.40
219.21, 9400.00, 54.40
218.21, 9400.00, 54.40
213.21, 9400.00, 54.40
222.21, 9400.00, 54.40
216.21, 9400.00, 54.40
220.21, 9400.00, 54.40
222.21, 9400.00, 54.40
219.21, 9400.00, 54.40
218.21, 9400.00, 54.40
223.21, 9400.00, 54.40
216.21, 9400.00, 54.40
220.21, 9400.00, 54.40
215.21, 9400.00, 54.40
223.21, 9400.00, 54.40
218.21, 9400.00, 54.40
225.21, 9400.00, 54.40
222.21, 9400.00, 54.40
223.21, 9400.00, 54.40
218.21, 9400.00, 54.40
226.21, 9400.00, 54.40
219.21, 9400.00, 54.40
220.21, 9400.00, 54.40
223.21, 9400.00, 54.40
217.21, 9400.00, 54.40
222.21, 9400.00, 54.40
221.21, 9300.00, 54.40
220.21, 9300.00, 54.40
216.21, 9300.00, 54.40
217.21, 9300.00, 54.40
216.21, 9300.00, 54.40
215.21, 9300.00, 54.40
213.21, 9400.00, 54.40
